unique_id,ds,leavers_count,hires_count,sickness_pct
AcuteFrailtyUnit20402_MedicalServices_AdditionalClinicalServices_CareoftheOlderPersonDEPT,01/12/2023,0,1,
AcuteFrailtyUnit20402_MedicalServices_AdditionalClinicalServices_CareoftheOlderPersonDEPT,01/01/2024,0,1,
AcuteFrailtyUnit20402_MedicalServices_AdditionalClinicalServices_CareoftheOlderPersonDEPT,01/03/2024,0,1,
AcuteFrailtyUnit20402_MedicalServices_AdditionalClinicalServices_CareoftheOlderPersonDEPT,01/05/2024,1,0,
AcuteFrailtyUnit20402_MedicalServices_AdditionalClinicalServices_CareoftheOlderPersonDEPT,01/07/2024,0,1,
AcuteFrailtyUnit20402_MedicalServices_AdditionalClinicalServices_CareoftheOlderPersonDEPT,01/02/2025,1,0,
AcuteFrailtyUnit20402_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/03/2023,0,1,
AcuteFrailtyUnit20402_MedicalServices_NursingandMidwiferyRegistered_CareoftheOlderPersonDEPT,01/06/2024,0,1,
AcuteFrailtyUnit20402_MedicalServices_NursingandMidwiferyRegistered_CareoftheOlderPersonDEPT,01/10/2024,0,1,
AcuteFrailtyUnit20402_MedicalServices_NursingandMidwiferyRegistered_CareoftheOlderPersonDEPT,01/12/2024,1,0,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/06/2021,0,1,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/12/2021,0,1,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/02/2022,0,2,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/07/2022,0,1,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/01/2023,0,2,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/07/2023,0,1,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/04/2024,0,1,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/05/2024,1,0,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/07/2024,1,0,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/11/2024,0,2,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/12/2024,0,1,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/01/2025,0,1,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/02/2025,0,2,
AcuteMaintenanceService04120_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/03/2025,1,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/05/2021,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/06/2021,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/08/2021,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/09/2021,0,3,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/10/2021,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/11/2021,0,2,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/01/2022,0,6,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/02/2022,0,2,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/03/2022,0,2,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/04/2022,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/06/2022,0,2,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/08/2022,0,4,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/09/2022,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/10/2022,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/11/2022,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/12/2022,0,3,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/01/2023,0,3,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/02/2023,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/03/2023,0,6,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/04/2023,0,4,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/05/2023,0,4,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/06/2023,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/07/2023,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/08/2023,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/11/2023,0,2,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/01/2024,0,3,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/02/2024,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/04/2024,1,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/05/2024,1,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/06/2024,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/07/2024,1,0,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/09/2024,4,0,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/10/2024,1,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/11/2024,1,0,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/12/2024,2,0,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/01/2025,2,2,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/02/2025,0,1,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/03/2025,0,2,
AcuteMedicalUnit20201_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/04/2025,0,1,
AcuteMedicalUnit20201_MedicalServices_AdministrativeandClerical_Acute/GeneralMedicineDEPT,01/09/2021,0,1,
AcuteMedicalUnit20201_MedicalServices_AdministrativeandClerical_Acute/GeneralMedicineDEPT,01/12/2021,0,1,
AcuteMedicalUnit20201_MedicalServices_AdministrativeandClerical_Acute/GeneralMedicineDEPT,01/01/2022,0,1,
AcuteMedicalUnit20201_MedicalServices_AdministrativeandClerical_Acute/GeneralMedicineDEPT,01/02/2022,0,1,
AcuteMedicalUnit20201_MedicalServices_AdministrativeandClerical_Acute/GeneralMedicineDEPT,01/08/2022,0,1,
AcuteMedicalUnit20201_MedicalServices_AdministrativeandClerical_Acute/GeneralMedicineDEPT,01/10/2022,0,1,
AcuteMedicalUnit20201_MedicalServices_AdministrativeandClerical_Acute/GeneralMedicineDEPT,01/11/2022,0,1,
AcuteMedicalUnit20201_MedicalServices_AdministrativeandClerical_Acute/GeneralMedicineDEPT,01/02/2023,0,1,
AcuteMedicalUnit20201_MedicalServices_AdministrativeandClerical_Acute/GeneralMedicineDEPT,01/09/2023,0,1,
AcuteMedicalUnit20201_MedicalServices_EstatesandAncillary_Acute/GeneralMedicineDEPT,01/04/2024,0,1,
AcuteMedicalUnit20201_MedicalServices_EstatesandAncillary_Acute/GeneralMedicineDEPT,01/12/2024,1,0,
AcuteMedicalUnit20201_MedicalServices_EstatesandAncillary_Acute/GeneralMedicineDEPT,01/04/2025,0,1,
AcuteMedicalUnit20201_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/12/2021,0,1,
AcuteMedicalUnit20201_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/09/2022,0,1,
AcuteMedicalUnit20201_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/08/2023,0,1,
AcuteMedicalUnit20201_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/09/2023,0,3,
AcuteMedicalUnit20201_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/12/2023,0,1,
AcuteMedicalUnit20201_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/04/2024,0,1,
AcuteMedicalUnit20201_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/09/2024,1,1,
AcuteMedicalUnit20201_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/12/2024,1,0,
AcutePhysMedicalStaff76208_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/08/2021,0,1,
AcutePhysMedicalStaff76208_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/08/2022,0,1,
AcutePhysMedicalStaff76208_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/07/2023,0,1,
AcutePhysMedicalStaff76208_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/09/2023,0,1,
AcutePhysMedicalStaff76208_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/10/2023,0,1,
AcutePhysMedicalStaff76208_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/07/2024,0,3,
AcutePhysMedicalStaff76208_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/12/2024,0,1,
AcutePhysMedicalStaff76208_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/01/2025,0,2,
AcutePhysMedicalStaff76208_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/02/2025,0,2,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/02/2022,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/03/2022,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/06/2022,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/07/2022,0,3,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/09/2022,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/10/2022,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/03/2023,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/04/2023,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/05/2023,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/06/2023,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/08/2023,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/10/2023,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/01/2024,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/02/2024,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/05/2024,1,0,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/09/2024,1,0,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/10/2024,1,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/12/2024,1,0,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/03/2025,0,1,
AcuteSurgerySecretaries10001_SurgicalServices_AdministrativeandClerical_AcuteSurgery,01/04/2025,0,1,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/11/2021,0,1,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/02/2022,0,1,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/03/2022,0,2,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/04/2022,0,2,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/07/2022,0,1,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/05/2023,0,1,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/06/2023,0,1,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/07/2023,0,1,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/05/2024,1,0,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/10/2024,1,0,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/12/2024,1,0,
Admin&ClericalBank75449_CorporateSupportServices_AdministrativeandClerical_TrustwideSchemes,01/04/2025,1,1,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/05/2021,0,1,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/06/2021,0,1,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/08/2022,0,1,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/05/2023,0,1,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/07/2023,0,1,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/10/2023,0,2,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/01/2024,0,1,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/04/2024,2,0,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/06/2024,1,0,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/08/2024,1,0,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/09/2024,0,2,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/10/2024,0,1,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/01/2025,2,0,
Admin-CancerServices00006_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/04/2025,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/06/2021,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/12/2021,0,2,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/04/2022,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/06/2022,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/07/2022,0,2,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/08/2022,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/12/2022,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/01/2023,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/05/2023,0,2,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/06/2023,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/09/2023,0,5,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/10/2023,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/11/2023,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/01/2024,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/09/2024,0,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/12/2024,1,1,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/02/2025,1,2,
Admissions17018_SurgicalServices_AdministrativeandClerical_Outpatients,01/04/2025,0,1,
AdultPsychologicalTherapiesServiceBridgwater51131_MentalHealthandLearningDisabilities_AddProfScientificandTechnic_CMHSWest,01/04/2022,0,1,
AdultPsychologicalTherapiesServiceBridgwater51131_MentalHealthandLearningDisabilities_AddProfScientificandTechnic_CMHSWest,01/06/2022,0,1,
AdultPsychologicalTherapiesServiceBridgwater51131_MentalHealthandLearningDisabilities_AddProfScientificandTechnic_CMHSWest,01/08/2023,0,1,
AdultPsychologicalTherapiesServiceBridgwater51131_MentalHealthandLearningDisabilities_AlliedHealthProfessionals_CMHSWest,01/02/2022,0,1,
AdultPsychologicalTherapiesServiceTaunton51130_MentalHealthandLearningDisabilities_AlliedHealthProfessionals_CMHSWest,01/09/2022,0,1,
AdultPsychologicalTherapiesServiceTaunton51130_MentalHealthandLearningDisabilities_AlliedHealthProfessionals_CMHSWest,01/06/2023,0,1,
AdultPsychologicalTherapiesServiceTaunton51130_MentalHealthandLearningDisabilities_NursingandMidwiferyRegistered_CMHSWest,01/12/2024,1,0,
AdultPsychologicalTherapiesServiceTaunton51130_MentalHealthandLearningDisabilities_NursingandMidwiferyRegistered_CMHSWest,01/03/2025,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdditionalClinicalServices_TherapiesDEPT,01/07/2021,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdditionalClinicalServices_TherapiesDEPT,01/08/2021,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdditionalClinicalServices_TherapiesDEPT,01/09/2021,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdditionalClinicalServices_TherapiesDEPT,01/10/2021,0,2,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdditionalClinicalServices_TherapiesDEPT,01/12/2021,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdditionalClinicalServices_TherapiesDEPT,01/01/2023,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdditionalClinicalServices_TherapiesDEPT,01/02/2023,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdditionalClinicalServices_TherapiesDEPT,01/01/2024,0,2,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdditionalClinicalServices_TherapiesDEPT,01/07/2024,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdditionalClinicalServices_TherapiesDEPT,01/12/2024,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdministrativeandClerical_TherapiesDEPT,01/08/2021,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AdministrativeandClerical_TherapiesDEPT,01/05/2022,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AlliedHealthProfessionals_TherapiesDEPT,01/09/2021,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AlliedHealthProfessionals_TherapiesDEPT,01/11/2021,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AlliedHealthProfessionals_TherapiesDEPT,01/01/2022,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AlliedHealthProfessionals_TherapiesDEPT,01/02/2022,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AlliedHealthProfessionals_TherapiesDEPT,01/04/2022,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AlliedHealthProfessionals_TherapiesDEPT,01/09/2022,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AlliedHealthProfessionals_TherapiesDEPT,01/11/2022,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AlliedHealthProfessionals_TherapiesDEPT,01/07/2023,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AlliedHealthProfessionals_TherapiesDEPT,01/08/2023,0,1,
AdultSpeechandLanguageTherapy38600_ClinicalSupportandCancerServices_AlliedHealthProfessionals_TherapiesDEPT,01/02/2024,0,2,
